SaleID,price
200492,18387.506543919015
200493,88.49763970019936
200494,2593.2617645195246
200495,5634.200992217258
200496,423.0007339178609
200497,443.4345401190073
200498,17561.423141293184
200499,676.0801079728359
200500,5617.779404665267
200501,3933.2083291915415
200502,1904.282339378583
200503,625.34932744869
200504,2709.6804919371107
200505,6077.155327398888
200506,167.1481984475349
200507,3568.1928062528123
200508,2242.991083509217
200509,1506.8755216359473
200510,8075.632916313091
200511,9656.599586818187
200512,25753.5880128121
200513,14606.062548934187
200514,12553.509126989571
200515,670.4037677266058
200516,22473.79653323383
200517,9147.544712878369
200518,2361.336799460778
200519,14510.585062059945
200520,1677.7897620499061
200521,23895.387800544457
200522,151.92807639877907
200523,4263.248596618645
200524,8971.370747010922
200525,467.50848901550876
200526,286.1277521621376
200527,5919.372313237058
200528,3413.2397570479434
200529,668.9169364237645
200530,7577.542681062447
200531,15241.948721786808
200532,1788.7353791124483
200533,19492.910159486004
200534,1234.3817388031161
200535,369.75734124488775
200536,1040.939505874325
200537,904.6857791546595
200538,4159.461589647418
200539,6700.196883010909
200540,2586.557726239336
200541,2563.8236624890524
200542,2717.4674345836916
200543,4724.5078493751025
200544,526.5767375421086
200545,3590.940942170482
200546,7128.851843868672
200547,4253.571240391192
200548,3799.4713062105047
200549,13782.772820891394
200550,12610.090033879664
200551,408.73921692101686
200552,11976.75297922569
200553,212.9300169920627
200554,11965.84001754365
200555,2683.086191605471
200556,4001.401770803544
200557,12486.501302692104
200558,6338.016447778455
200559,1332.3819814165604
200560,2622.215558669446
200561,4381.7784762453075
200562,20023.836541489865
200563,5541.75670472298
200564,9500.446602554572
200565,25969.904640349523
200566,8958.71358702438
200567,2108.5753455873473
200568,8247.023653967948
200569,274.8228564000136
200570,1826.781086347398
200571,3939.933496580281
200572,10951.109168166156
200573,16454.599368027768
200574,922.2902014958432
200575,1233.8705546539354
200576,930.9842245155222
200577,797.3484032424258
200578,20940.712267604606
200579,240.3188659355343
200580,5641.637952740735
200581,1615.5338849672312
200582,6346.979931858341
200583,993.803562866359
200584,17566.63419567178
200585,8299.167438740127
200586,4707.195009650371
200587,1480.4820242446435
200588,3896.162103399275
200589,2433.6595070837957
200590,210.88131959630266
200591,9511.038240580168
200592,4056.152473036831
200593,10229.771255696829
200594,8876.888286992147
200595,662.8586896790655
200596,4457.529696268875
200597,22820.41184969752
200598,11183.582474377046
200599,3801.1991432592094
200600,6953.345951507279
200601,8731.324344263176
200602,10048.540885148755
200603,26317.25644499529
200604,11026.602437714042
200605,1360.6276902688085
200606,4037.088900042042
200607,7401.553016373271
200608,9052.705483286634
200609,846.7045557050969
200610,7694.5299288804545
200611,14104.589155567608
200612,9379.821412832815
200613,965.9459636200684
200614,636.9981041612984
200615,820.5850761834157
200616,2721.7810386014
200617,1954.023457499915
200618,4877.5167624060505
200619,285.27584596583165
200620,2402.4468292896363
200621,10592.774002315895
200622,4874.770016440096
200623,18785.403939319287
200624,1205.453790532451
200625,948.2456867656857
200626,2520.5211844902424
200627,7072.038696368775
200628,6639.350096343465
200629,7646.307706754138
200630,2223.956184879722
200631,12706.49804193182
200632,1492.606007253023
200633,4528.679422585538
200634,1926.6799525368588
200635,4906.548155155329
200636,17667.469303359925
200637,17177.785175850993
200638,1507.2721794996392
200639,1829.935614351722
200640,1236.2614695654158
200641,2628.158515177236
200642,924.3983078247263
200643,6595.746285341533
200644,22473.920669469375
200645,2804.861739328634
200646,7178.656461341745
200647,9825.009510105032
200648,129.28780746136155
200649,6297.207964308025
200650,5958.833342506417
200651,5340.945398721718
200652,508.96627645152375
200653,6373.931853274213
200654,2965.5212796146243
200655,14220.954469936914
200656,1711.374091353331
200657,4961.60173490905
200658,7843.082411602703
200659,3258.3641003581233
200660,6634.571127498081
200661,8876.599595664336
200662,2169.419230363257
200663,1563.90422230659
200664,1858.908889667473
200665,5607.6410610575
200666,1794.3981523340724
200667,12918.038290965782
200668,20723.547771523405
200669,1414.7464958249866
200670,8317.272981363552
200671,1272.3855556446708
200672,1384.268829499107
200673,13698.49480072673
200674,5383.916118585532
200675,6019.029213915341
200676,5528.1925807722
200677,9177.686525816767
200678,2022.9200976850423
200679,1943.4906104803056
200680,6545.177180004144
200681,3076.1749726494127
200682,2941.946462752389
200683,1.4599109643774355
200684,347.7505728816202
200685,1188.468246517689
200686,3076.9673820787075
200687,3162.4855540853423
200688,804.0724102707982
200689,11037.57765052175
200690,1658.360432894417
200691,2912.1747488217698
200692,3677.8451792188816
200693,6686.168430077183
200694,293.06252077863405
200695,342.2852526596721
200696,6418.246600031391
200697,3647.827716870138
200698,28793.232901867377
200699,582.7424728455329
200700,1750.8459771814332
200701,6798.860239509112
200702,782.1850916721519
200703,7228.545135241835
200704,630.8769120179356
200705,1127.6336357137643
200706,4123.512554966588
200707,1892.1655324838825
200708,724.8176987902887
200709,2314.010929623081
200710,597.4499636514479
200711,5233.630234717234
200712,12485.38116572363
200713,10777.596692449393
200714,1928.7423628297197
200715,34077.05838991904
200716,1594.8398543405328
200717,1414.7767665395927
200718,5498.570413408426
200719,3796.694355781027
200720,2783.4431975441585
200721,1893.2007895018373
200722,2381.7466316395444
200723,4045.5949191281
200724,857.8656063408282
200725,3257.6204059054044
200726,290.23418071809937
200727,300.08834780315806
200728,3755.149174313155
200729,4249.023367838123
200730,1762.0521746840363
200731,4818.96241124683
200732,897.0359193179564
200733,6516.967321543119
200734,2362.6986153415955
200735,938.992544282481
200736,15769.707656382121
200737,8558.859825075082
200738,1717.9156043107291
200739,462.5807129824915
200740,6511.812698663396
200741,2509.748409008317
200742,7259.237303538557
200743,7025.953980471666
200744,2596.287499266974
200745,4110.686442523996
200746,1119.2163626006286
200747,1193.4572113369572
200748,38156.029168994806
200749,762.13258622803
200750,12678.570348048266
200751,6179.850361772844
200752,2897.924310379767
200753,4677.094869429425
200754,2628.8108760007744
200755,2965.0605708281464
200756,4759.989442346954
200757,3507.4818749098363
200758,1978.5302203520787
200759,1015.3095910831064
200760,17278.8415680881
200761,4646.34343985702
200762,2980.435412028127
200763,2616.111187047826
200764,804.3527408241052
200765,13949.21834488265
200766,1233.4650331644807
200767,1031.184863828951
200768,1102.3755138143842
200769,14720.782785998792
200770,331.9664661274759
200771,4559.680486027993
200772,2162.919046960711
200773,4908.788397966374
200774,13559.58295594921
200775,2680.6866384298314
200776,2736.7909571836954
200777,3732.562570994438
200778,1886.7295480794583
200779,3668.665234869831
200780,833.6412137764946
200781,4813.2402304549005
200782,607.2803085227021
200783,41624.763694747526
200784,1301.376320063649
200785,1687.5844695273304
200786,5180.1527022915325
200787,3719.936478046445
200788,9631.746789358098
200789,765.87210423959
200790,3127.023166936895
200791,4808.3515637258115
200792,3065.8477257300956
200793,5533.435882880051
200794,25884.73063789219
200795,3741.7750859215503
200796,204.98031388973948
200797,4548.084717449499
200798,4728.615515582223
200799,20661.75947222054
200800,1887.3366210007198
200801,423.9165186501135
200802,181.0552249844663
200803,2631.41626303879
200804,3774.0910028299486
200805,7839.808882997531
200806,5409.697609366881
200807,541.8588133445196
200808,3024.0682989914158
200809,2097.447164330038
200810,2827.2291589006227
200811,856.9676258718715
200812,4324.194429779931
200813,21658.303207061006
200814,1122.0560452108427
200815,1402.1215708831648
200816,11258.597558001715
200817,1199.3473328569721
200818,6581.975758023056
200819,5899.767615007063
200820,792.637166936149
200821,4927.841760138988
200822,7119.41184932915
200823,3763.2468399474537
200824,712.9131469734806
200825,12992.192784255705
200826,1907.8508056569565
200827,2963.977062378667
200828,11520.552297182177
200829,12252.923774185414
200830,7383.428245894698
200831,4275.564149398471
200832,5988.752788260166
200833,1247.6066079885468
200834,1728.8572221076138
200835,1721.828536330004
200836,2000.5785940942649
200837,3558.824624650131
200838,1371.7248133896624
200839,5291.195169869012
200840,3769.8811326798022
200841,6597.264868453504
200842,3314.651584821187
200843,3884.6360079718324
200844,7900.581490278734
200845,593.5624660487446
200846,5599.228387969426
200847,3301.395483852869
200848,880.698329392905
200849,13640.46401674244
200850,976.9261462526965
200851,9085.807265834446
200852,1377.2269974087426
200853,6679.171291631723
200854,13828.329219997155
200855,3775.3287850798242
200856,3527.7187899504215
200857,892.8749334180976
200858,18243.000612449447
200859,2259.9646007539695
200860,7413.378306305911
200861,1737.0406394107385
200862,13323.917274340503
200863,2763.1025504345907
200864,919.0630463995475
200865,27326.60506246047
200866,7520.914463650179
200867,4610.369965112591
200868,2563.233120679871
200869,885.5527243453251
200870,12637.824815041033
200871,2142.4690071025443
200872,10761.580428905363
200873,710.7853242828837
200874,1885.536746518164
200875,3366.689396142817
200876,5229.621190006735
200877,3150.1521251986887
200878,8773.973895256131
200879,523.3449889655603
200880,282.57855577527266
200881,418.99943108744014
200882,7957.710464772711
200883,7350.414755831425
200884,1367.9589868337944
200885,2302.1626612589425
200886,7119.655740908802
200887,1407.4539817196592
200888,1262.7864753830042
200889,2783.195712527592
200890,1475.4963905760187
200891,897.5402138821061
200892,7310.69697970249
200893,1416.624319297693
200894,843.3167242567889
200895,6390.4765304825
200896,4440.154830263335
200897,1889.7686449482903
200898,13823.133777154088
200899,4291.113771528979
200900,7342.9976436102625
200901,4015.3289989085006
200902,18390.741311665377
200903,351.8857058703792
200904,1308.8943120833712
200905,2041.3310063050958
200906,10001.03592583966
200907,1212.0172093884792
200908,626.6610423828906
200909,219.64106581988614
200910,1738.4912167390244
200911,864.2456027487265
200912,4018.0025988215843
200913,5594.057026412547
200914,4903.797195914686
200915,3486.1159580468748
200916,1547.1378728786972
200917,14838.47491506752
200918,816.8459977811203
200919,3805.8644413610164
200920,1171.538029447508
200921,5548.025320258494
200922,655.1602189922266
200923,14678.50039774822
200924,1275.0079693742853
200925,8300.828850006685
200926,558.2572957031856
200927,307.6807072087047
200928,5088.390626337493
200929,823.7506579367343
200930,13365.60380368978
200931,2172.363888022773
200932,932.905923174588
200933,18535.224276333887
200934,6787.05243815752
200935,2253.6992371081283
200936,8742.924444697015
200937,28991.194702300127
200938,13173.43963668689
200939,4213.053982420448
200940,2716.317114455802
200941,431.5867918019766
200942,863.6995746828588
200943,1780.6332949108378
200944,19310.54369375264
200945,1679.3467882406512
200946,1321.1563370441954
200947,836.325018575332
200948,7098.662558165867
200949,17628.24693987987
200950,5211.397094284197
200951,7488.368627887457
200952,12512.099699308677
200953,2083.374974624381
200954,1328.5835122032756
200955,19312.398973950505
200956,4730.414288739328
200957,2777.166162982102
200958,1311.289730313952
200959,1024.8146941679715
200960,3743.2072062359707
200961,5501.972973458283
200962,8499.629714502673
200963,1035.885847724062
200964,2411.3065531827333
200965,5612.0814538879085
200966,3036.6940817067557
200967,4234.465568250142
200968,4048.6446040211135
200969,3363.0424017289824
200970,13373.603952310212
200971,1373.6168896598315
200972,4263.363889732711
200973,10949.610362588017
200974,17228.70938458856
200975,3580.487316149134
200976,30785.642795796623
200977,12574.749866631257
200978,2244.6961051518865
200979,627.1150664721231
200980,10427.607971509291
200981,1998.0748800468723
200982,5844.074620676848
200983,999.2712679506578
200984,629.8017146206752
200985,25504.184055063874
200986,13961.087203520015
200987,1099.2436110047959
200988,339.2425438943646
200989,1198.9959897518652
200990,661.5708314595145
200991,1285.321896307441
200992,3370.5443922080863
200993,362.1603520851962
200994,2809.1920247355147
200995,1472.285592362182
200996,7202.761661553781
200997,80.43738129669057
200998,1429.471184460384
200999,8933.411218614241
201000,5241.9129477806255
201001,8385.017908733327
201002,17851.464486833906
201003,15714.009265058867
201004,367.4823963862724
201005,661.5204820394763
201006,5098.257863827377
201007,1491.6481529078762
201008,6552.241879253144
201009,5016.1464924599895
201010,7783.824791751655
201011,12501.55838849668
201012,3831.5022081929037
201013,11244.564699343382
201014,2441.3430504179983
201015,6084.488014567087
201016,1426.1055811503588
201017,3025.332299410969
201018,2555.8802031053906
201019,12512.35255650347
201020,7064.054888967896
201021,1875.5270816841214
201022,6925.321538477232
201023,30217.169150271675
201024,6144.198588939677
201025,2530.7724286896214
201026,5282.417815855886
201027,3713.594305687286
201028,3636.379056634967
201029,1610.4375800602675
201030,6353.807035806368
201031,15064.002132006539
201032,1003.2305415798071
201033,9299.88796760748
201034,180.0356120902082
201035,4532.914265342208
201036,1222.6835987654636
201037,1794.7521364673262
201038,1319.114510489267
201039,4369.332458165845
201040,1451.1432747874073
201041,372.81912216504384
201042,3316.484218081944
201043,895.5209665075965
201044,6653.501707538335
201045,3953.6455887103766
201046,2235.7590498563222
201047,808.7049702314167
201048,8409.971868047975
201049,640.5360654588859
201050,6160.606435018183
201051,1379.1794298302711
201052,4230.8224490228895
201053,852.7422224372374
201054,2973.4177571654723
201055,3964.501277295667
201056,2807.997938626644
201057,1911.2554286333448
201058,8650.916086959161
201059,9249.991354772315
201060,666.9229798947918
201061,10826.254506895533
201062,3010.0316886866067
201063,23714.314882765422
201064,1818.5533555555503
201065,1684.4617597219835
201066,1035.8210511168336
201067,15527.368613253402
201068,13187.725692916601
201069,2842.613876581408
201070,24666.218570786667
201071,570.796657322026
201072,2367.28389438709
201073,2349.9910139617186
201074,23170.198984129034
201075,3769.184796696696
201076,1783.8463476038091
201077,6936.216069166855
201078,2183.961891521334
201079,10267.02437287175
201080,3030.424382771815
201081,18155.481144459944
201082,5154.097015060535
201083,964.4302273477458
201084,864.2122387699558
201085,1368.605964404556
201086,9875.62004731756
201087,1938.2559115387835
201088,6199.2769971870275
201089,6741.703036289702
201090,7674.835826232385
201091,486.1476107900295
201092,6991.196688372935
201093,1831.5057259101727
201094,5140.822300046269
201095,2112.9199480062603
201096,3236.7486069012934
201097,385.87080307149967
201098,5255.881055206615
201099,483.2274923058704
201100,2041.0978855358444
201101,8058.334175580206
201102,2806.4466893361705
201103,4105.331002531854
201104,2853.9717582403896
201105,5935.17497132778
201106,718.7376196650737
201107,1086.7700956842405
201108,1949.23254464083
201109,7053.263674967436
201110,2993.770772146687
201111,4182.329937532162
201112,10139.660796484104
201113,6942.785155744112
201114,3995.4945403240704
201115,22960.159094248353
201116,847.6498658100447
201117,953.705986483908
201118,1360.2757709875646
201119,4973.72741857344
201120,3202.3986778316594
201121,2637.5653295121765
201122,8491.150042950474
201123,6569.897591452944
201124,12605.970106607323
201125,1439.3625742491024
201126,351.60159176212596
201127,11407.601351150886
201128,6995.673726943045
201129,19932.549250453525
201130,3374.5605222295744
201131,2844.2914246598543
201132,4778.0932964447165
201133,2254.4456541008512
201134,7012.227696810488
201135,2418.3309904276493
201136,5744.651383995413
201137,598.5350636749326
201138,765.8416543649787
201139,5461.819392596106
201140,12252.569479092319
201141,565.0861313199903
201142,1806.3235422609469
201143,8664.748645563819
201144,2013.2800723973528
201145,7025.741160088714
201146,3062.8617651049353
201147,3331.9409886638996
201148,2383.7558019930952
201149,811.7540904771488
201150,3606.347224434273
201151,10674.897360722323
201152,1408.9204810462834
201153,1949.1445806635043
201154,6691.199542771006
201155,4167.951760142196
201156,1253.2030330922253
201157,883.1439352049449
201158,1422.368512996771
201159,1527.1547687964758
201160,671.0524094690788
201161,3031.8733746729667
201162,711.3147862876624
201163,8074.868137892535
201164,1911.2529135142722
201165,1194.2844192695543
201166,3031.2948708367976
201167,797.482356544622
201168,838.3241819089874
201169,1791.9739167423932
201170,12508.939705405966
201171,7246.978540068111
201172,13153.757313970276
201173,15172.367899862642
201174,430.7646684736303
201175,1502.9322871368258
201176,1899.178294190478
201177,1832.887431183336
201178,3660.479575685682
201179,1027.5160850254965
201180,2057.4821720110867
201181,13835.671590148679
201182,685.2256631689668
201183,3227.7435644424295
201184,2226.8399489328167
201185,3648.9586948223814
201186,885.8634612633336
201187,13189.457815499973
201188,3690.516298540892
201189,33165.6187754085
201190,2161.0564638983174
201191,10569.964385677631
201192,3606.2487679739884
201193,1051.078396290006
201194,426.3543875491456
201195,4026.2146120620987
201196,7083.904997815467
201197,7016.815611265276
201198,4773.626048069359
201199,810.3229743707386
201200,5015.911631881991
201201,147.0136488028354
201202,20494.581404907665
201203,1333.7711967011217
201204,2626.3859164836085
201205,1888.455652711509
201206,2660.275253619274
201207,3857.986195399501
201208,10129.981531553187
201209,562.4949803499445
201210,6128.711017938542
201211,223.6313618808726
201212,21343.14907439958
201213,7474.817765937714
201214,23655.158432269287
201215,1383.2084059593435
201216,1487.5501040092445
201217,-63.43567399022337
201218,1984.5722725916205
201219,616.820833486472
201220,3263.515166134659
201221,3037.253437357036
201222,3298.368880545826
201223,9767.59612362939
201224,14588.881051198467
201225,4362.836396912293
201226,1475.2202653255774
201227,3187.472070166894
201228,1956.2884558305545
201229,13728.80490065064
201230,2549.7433562253823
201231,5057.761487386522
201232,18643.102986215585
201233,4672.919064371361
201234,27472.7131860083
201235,21521.893322432566
201236,3364.1214861709987
201237,14537.33976716179
201238,1248.9428902392185
201239,11106.139050319023
201240,1199.974645479626
